-0.091797,0.034180,0.998047,-0.487805,0.000000,2.682927,0.000000.1,0.000000.2,0.000000.3
0.070068,-0.010742,1.008789,0.0,-0.243902,-1.52439,0.0,0.0,0.0
0.006592,-0.033203,0.995361,-1.219512,0.365854,-1.341463,0.0,0.0,0.0
0.096924,-0.006592,1.001221,-4.573171,0.060976,-0.731707,0.0,0.0,0.0
0.085693,0.000732,1.001221,-8.963415,-0.304878,-1.768293,0.0,0.0,0.0
0.068359,0.009033,1.016846,-8.658537,-0.609756,-1.890244,0.0,0.0,0.0
0.087891,0.02002,0.99707,0.243902,-0.121951,-1.158537,0.0,0.0,0.0
0.098633,-0.000732,1.010498,5.060976,0.0,-2.134146,0.0,0.0,0.0
0.113525,0.036865,1.018555,10.243902,-0.060976,-2.134146,0.0,0.0,0.0
0.14209,0.056641,0.986572,1.219512,0.060976,-4.817073,0.0,0.0,0.0
0.064941,0.041016,1.0,-0.609756,-0.670732,-6.95122,0.0,0.0,0.0
0.091797,-0.040283,0.987793,-0.731707,-0.609756,-6.158537,0.0,0.0,0.0
0.115234,-0.017334,1.004395,-3.292683,-0.365854,-5.0,0.0,0.0,0.0
0.153809,-0.022705,0.994141,-8.231708,-0.487805,-4.268293,0.0,0.0,0.0
0.134277,0.015625,1.012695,-5.609756,-0.426829,-2.256098,0.0,0.0,0.0
0.09375,0.016846,1.021973,-0.182927,-0.182927,-1.646341,0.0,0.0,0.0
0.128906,0.021973,1.011475,1.463415,-0.121951,0.060976,0.0,0.0,0.0
0.104004,0.026367,1.014893,8.170732,0.304878,1.219512,0.0,0.0,0.0
0.086182,0.013184,0.969238,6.52439,0.0,2.5,0.0,0.0,0.0
0.095215,0.034668,1.017822,-0.487805,0.060976,2.682927,0.0,0.0,0.0
0.099365,0.050049,1.008545,-0.609756,-0.365854,2.256098,0.0,0.0,0.0
0.105225,0.015625,1.008057,-2.317073,-0.060976,4.268293,0.0,0.0,0.0
0.089111,0.033691,0.998535,-1.707317,0.182927,3.963415,0.0,0.0,0.0
0.0625,0.04126,1.008301,-1.280488,0.060976,4.390244,0.0,0.0,0.0
0.061279,0.024902,0.990723,0.731707,0.060976,4.02439,0.0,0.0,0.0
0.071289,0.03833,1.002197,0.792683,0.182927,4.939024,0.0,0.0,0.0
0.030518,0.026367,1.002686,-0.426829,-0.060976,4.695122,0.0,0.0,0.0
0.053711,0.006348,1.008545,-0.365854,0.243902,5.304878,0.0,0.0,0.0
0.067139,0.011963,0.991943,-0.609756,0.0,5.914634,0.0,0.0,0.0
0.047119,0.040039,0.999268,0.060976,-0.060976,5.365854,0.0,0.0,0.0
0.014404,0.031738,1.011963,-0.121951,0.0,5.060976,0.0,0.0,0.0
0.033936,0.048828,1.001709,1.036585,-0.060976,3.597561,0.0,0.0,0.0
0.046143,0.030273,1.001221,0.365854,0.121951,2.804878,0.0,0.0,0.0
0.022949,0.013672,0.996826,1.097561,-0.060976,1.341463,0.0,0.0,0.0
0.046387,0.048584,0.997559,-0.121951,0.365854,0.609756,0.0,0.0,0.0
0.030273,0.036621,1.008057,-1.280488,-0.548781,-1.341463,0.0,0.0,0.0
0.003906,-0.007812,1.000488,-0.670732,-0.243902,-1.280488,0.0,0.0,0.0
0.028809,-0.000732,0.99585,-0.365854,-0.243902,-1.341463,0.0,0.0,0.0
0.014893,0.009277,1.003418,-1.097561,-0.365854,-1.280488,0.0,0.0,0.0
0.00708,0.018799,0.989502,-0.304878,0.0,-1.097561,0.0,0.0,0.0
0.018311,0.014648,1.005859,-0.121951,0.0,-0.792683,0.0,0.0,0.0
-0.001953,0.029541,1.0,0.426829,0.060976,-1.463415,0.0,0.0,0.0
0.025635,0.024414,0.999756,0.426829,0.121951,-1.463415,0.0,0.0,0.0
0.009277,0.025391,0.998779,0.670732,0.243902,-1.890244,0.0,0.0,0.0
-0.00293,0.003662,1.0,0.0,0.0,-1.707317,0.0,0.0,0.0
0.018311,0.030273,1.009277,-0.97561,-0.304878,-1.463415,0.0,0.0,0.0
0.036621,0.01416,0.99585,0.0,-0.121951,-1.585366,0.0,0.0,0.0
0.028564,0.023193,1.014404,-0.243902,-0.243902,-1.402439,0.0,0.0,0.0
0.026367,0.021973,1.004883,0.304878,0.121951,-1.463415,0.0,0.0,0.0
0.025635,0.00708,0.996582,0.365854,-0.182927,-1.829268,0.0,0.0,0.0
0.036377,0.02832,0.994385,0.0,-0.060976,-1.280488,0.0,0.0,0.0
0.031982,0.007812,1.001709,-0.365854,-0.426829,-1.707317,0.0,0.0,0.0
0.02002,-0.001953,1.000244,-0.243902,-0.121951,-1.158537,0.0,0.0,0.0
0.050049,0.031982,1.003662,0.182927,-0.060976,-0.670732,0.0,0.0,0.0
0.018555,0.020264,1.013428,-0.548781,0.060976,-1.402439,0.0,0.0,0.0
0.040039,-0.002441,1.001953,0.243902,-0.121951,-1.402439,0.0,0.0,0.0
0.042725,0.011719,1.000732,0.304878,-0.182927,-1.402439,0.0,0.0,0.0
0.043457,0.026611,1.000732,-0.182927,-0.243902,-1.219512,0.0,0.0,0.0
0.049561,0.003662,1.000488,-0.304878,-0.243902,-1.097561,0.0,0.0,0.0
0.0,0.009033,1.006836,0.182927,0.121951,-0.365854,0.0,0.0,0.0
0.000732,0.016602,1.003662,0.548781,0.304878,-0.182927,0.0,0.0,0.0
-0.003174,0.016113,1.004395,0.365854,0.182927,0.182927,0.0,0.0,0.0
-0.007324,0.020752,1.002441,0.426829,0.0,0.426829,0.0,0.0,0.0
0.001709,0.021973,1.005371,0.182927,0.0,-0.182927,0.0,0.0,0.0
-0.006836,0.02002,1.000732,0.365854,0.182927,0.121951,0.0,0.0,0.0
-0.005615,0.019775,1.003418,-0.121951,-0.121951,0.121951,0.0,0.0,0.0
-0.001709,0.019775,1.004883,-0.121951,-0.182927,-0.121951,0.0,0.0,0.0
-0.001953,0.017578,1.004639,-0.182927,0.0,-0.060976,0.0,0.0,0.0
-0.009277,0.019531,0.996094,0.060976,-0.060976,0.121951,0.0,0.0,0.0
-0.002197,0.019287,1.000244,-0.243902,0.121951,-0.304878,0.0,0.0,0.0
-0.003174,0.020264,1.006592,-0.060976,-0.060976,0.0,0.0,0.0,0.0
-0.005371,0.018066,1.002197,0.365854,0.121951,0.0,0.0,0.0,0.0
-0.004639,0.018799,1.001709,0.182927,-0.182927,0.0,0.0,0.0,0.0
-0.004883,0.014404,1.005859,0.121951,-0.121951,-0.060976,0.0,0.0,0.0
-0.003906,0.02124,1.006348,0.060976,0.182927,0.060976,0.0,0.0,0.0
-0.006104,0.021729,0.998291,0.0,0.121951,-0.060976,0.0,0.0,0.0
-0.003906,0.014893,1.002686,-0.060976,-0.060976,-0.060976,0.0,0.0,0.0
0.001709,0.018799,0.999756,0.243902,-0.182927,-0.304878,0.0,0.0,0.0
-0.007568,0.019531,1.008301,0.0,0.060976,-0.182927,0.0,0.0,0.0
-0.00708,0.014893,1.001221,-0.121951,0.0,0.0,0.0,0.0,0.0
-0.002197,0.02002,0.999023,0.121951,0.060976,-0.121951,0.0,0.0,0.0
0.005127,0.018799,1.002686,0.121951,0.121951,0.0,0.0,0.0,0.0
0.00293,0.015137,1.005371,0.121951,0.060976,0.243902,0.0,0.0,0.0
-0.001221,0.022949,1.000488,0.121951,0.060976,0.0,0.0,0.0,0.0
0.001221,0.018311,1.001709,0.0,-0.060976,-0.182927,0.0,0.0,0.0
-0.004395,0.01123,0.99707,-0.182927,-0.060976,-0.060976,0.0,0.0,0.0
-0.005859,0.024658,1.002197,-0.365854,-0.304878,-0.060976,0.0,0.0,0.0
-0.004883,0.012695,1.006348,-0.243902,0.060976,-0.182927,0.0,0.0,0.0
0.000732,0.020264,1.00293,0.121951,-0.060976,-0.121951,0.0,0.0,0.0
0.0,0.018066,1.003906,0.304878,0.121951,-0.182927,0.0,0.0,0.0
-0.003906,0.018066,1.00415,0.121951,0.0,0.0,0.0,0.0,0.0
-0.001709,0.02417,1.004395,0.060976,-0.121951,-0.243902,0.0,0.0,0.0
-0.00293,0.023926,1.002197,-0.182927,-0.182927,-0.060976,0.0,0.0,0.0
-0.006592,0.017334,1.005127,-0.182927,0.060976,0.121951,0.0,0.0,0.0
-0.001953,0.02124,1.003662,0.0,-0.121951,0.060976,0.0,0.0,0.0
-0.000732,0.019287,1.0,-0.121951,-0.304878,-0.060976,0.0,0.0,0.0
-0.00708,0.020508,1.000977,0.060976,-0.182927,-0.121951,0.0,0.0,0.0
-0.006836,0.017578,0.998779,-0.060976,0.0,-0.121951,0.0,0.0,0.0
0.002441,0.025391,0.991211,0.243902,0.304878,-0.060976,0.0,0.0,0.0
-0.003662,0.022461,0.997314,0.243902,0.121951,0.0,0.0,0.0,0.0
-0.005127,0.018799,1.00415,-0.243902,-0.365854,-0.182927,0.0,0.0,0.0
-0.006104,0.016602,1.000244,0.0,0.182927,-0.121951,0.0,0.0,0.0
0.002686,0.017334,1.003662,0.304878,-0.182927,-0.304878,0.0,0.0,0.0
0.001953,0.016357,1.005615,-0.182927,0.243902,-0.243902,0.0,0.0,0.0
0.002197,0.021484,1.001709,0.182927,0.182927,0.0,0.0,0.0,0.0
0.000977,0.02124,1.003906,0.182927,0.304878,-0.182927,0.0,0.0,0.0
-0.001221,0.020264,0.997314,0.304878,0.304878,-0.121951,0.0,0.0,0.0
0.004639,0.020996,1.0,0.243902,0.0,-0.426829,0.0,0.0,0.0
-0.002197,0.016357,1.000732,0.182927,0.121951,-0.548781,0.0,0.0,0.0
-0.001221,0.017578,0.996826,0.243902,0.121951,-0.304878,0.0,0.0,0.0
0.003418,0.020752,1.004395,-0.426829,-0.243902,-0.121951,0.0,0.0,0.0
0.009033,0.003418,1.001465,0.060976,0.0,0.182927,0.0,0.0,0.0
0.003662,0.012939,0.99585,-0.365854,-0.182927,0.426829,0.0,0.0,0.0
0.008301,-0.008301,0.997803,-0.304878,-0.243902,0.670732,0.0,0.0,0.0
0.030029,-0.050537,1.004639,-1.585366,-0.060976,2.560976,0.0,0.0,0.0
0.064209,-0.012451,1.01416,-2.195122,0.0,5.853659,0.0,0.0,0.0
0.051514,-0.001465,1.010742,-2.439024,-0.182927,7.560976,0.0,0.0,0.0
0.092285,0.010742,0.997803,-0.365854,-0.182927,8.841464,0.0,0.0,0.0
0.049805,0.023438,1.01123,-0.487805,0.426829,9.390244,0.0,0.0,0.0
0.144043,0.061523,0.983154,4.573171,-0.060976,6.829268,0.0,0.0,0.0
0.076172,0.020508,1.008789,-0.365854,-0.243902,3.414634,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
