-0.143066,0.025879,0.997803,-0.243902,0.000000,7.439024,0.000000.1,0.000000.2,0.000000.3
-0.00415,-0.022705,1.007812,-0.487805,0.121951,0.243902,0.0,0.0,0.0
0.011475,0.000732,1.005615,-0.304878,-0.060976,0.060976,0.0,0.0,0.0
0.010742,0.006104,0.998047,-0.243902,-0.060976,-0.182927,0.0,0.0,0.0
0.018311,-0.010254,1.003174,-0.609756,0.0,-0.487805,0.0,0.0,0.0
0.01123,-0.004639,1.006104,-0.243902,-0.060976,0.426829,0.0,0.0,0.0
0.007812,0.003662,0.993652,0.121951,0.121951,-0.060976,0.0,0.0,0.0
0.011719,0.005859,0.996582,0.121951,-0.182927,-0.060976,0.0,0.0,0.0
-0.000244,0.00415,1.005371,-0.182927,-0.243902,-0.426829,0.0,0.0,0.0
-0.002686,-0.006592,1.002686,-0.060976,-0.182927,0.0,0.0,0.0,0.0
0.011719,0.006104,1.005127,0.609756,-0.060976,0.0,0.0,0.0,0.0
0.002197,-0.005615,1.000244,0.060976,0.060976,-0.304878,0.0,0.0,0.0
0.003418,-0.003174,1.008545,-0.426829,0.121951,-0.182927,0.0,0.0,0.0
0.004883,0.005859,1.000977,0.182927,0.0,-0.487805,0.0,0.0,0.0
-0.013428,-0.007568,0.99707,-0.121951,0.0,-0.609756,0.0,0.0,0.0
0.000977,0.006104,1.002441,-0.487805,-0.121951,-0.548781,0.0,0.0,0.0
0.013672,0.005127,1.012939,0.182927,0.0,-0.426829,0.0,0.0,0.0
0.011719,-0.001709,1.00293,-0.121951,-0.182927,-0.548781,0.0,0.0,0.0
0.001953,-0.009766,1.005615,-0.487805,0.182927,-0.365854,0.0,0.0,0.0
-0.001221,-0.003662,1.010498,0.182927,0.121951,-0.548781,0.0,0.0,0.0
0.01416,0.005127,0.999268,0.0,0.0,-0.731707,0.0,0.0,0.0
0.021484,0.00293,0.996826,0.670732,0.0,-0.670732,0.0,0.0,0.0
0.019043,0.003174,1.009277,0.0,-0.060976,-0.670732,0.0,0.0,0.0
0.016602,-0.011475,0.999268,0.609756,-0.060976,-0.792683,0.0,0.0,0.0
0.002441,-0.004639,1.006592,0.060976,-0.304878,-0.304878,0.0,0.0,0.0
0.004395,-0.007812,1.01416,0.609756,-0.060976,-0.609756,0.0,0.0,0.0
0.009033,0.007568,0.997803,-0.060976,0.121951,-0.487805,0.0,0.0,0.0
-0.018066,0.004639,1.001953,0.182927,-0.243902,-0.365854,0.0,0.0,0.0
0.001953,0.005859,1.002686,0.243902,0.121951,-0.853659,0.0,0.0,0.0
0.003174,0.001953,1.000244,-0.365854,-0.182927,-0.365854,0.0,0.0,0.0
0.015869,-0.009033,1.005615,-0.548781,-0.182927,-0.304878,0.0,0.0,0.0
0.021973,0.006348,1.007324,0.304878,-0.060976,-0.731707,0.0,0.0,0.0
0.009521,0.00293,0.999023,-0.304878,0.060976,-0.121951,0.0,0.0,0.0
0.00708,-0.018311,1.002686,-0.121951,0.121951,0.182927,0.0,0.0,0.0
-0.011475,-0.010254,1.003174,0.243902,-0.121951,0.365854,0.0,0.0,0.0
0.01416,0.012939,0.994873,0.365854,0.182927,1.036585,0.0,0.0,0.0
0.017822,0.003662,1.001221,-0.487805,0.060976,0.670732,0.0,0.0,0.0
0.006348,-0.007324,1.003174,-0.182927,-0.182927,1.402439,0.0,0.0,0.0
0.015381,-0.003906,0.994141,0.0,0.060976,1.585366,0.0,0.0,0.0
0.014893,0.01123,1.006104,0.060976,0.0,1.158537,0.0,0.0,0.0
0.01001,0.006592,1.00415,-0.426829,0.121951,0.97561,0.0,0.0,0.0
0.018555,0.003906,1.001221,-0.121951,0.060976,0.670732,0.0,0.0,0.0
0.008057,0.006104,0.999756,0.121951,-0.182927,0.792683,0.0,0.0,0.0
0.019043,-0.005127,1.00293,-0.121951,0.426829,0.304878,0.0,0.0,0.0
-0.00415,0.001709,1.002441,-0.060976,0.0,0.0,0.0,0.0,0.0
-0.000488,-0.002197,1.000732,0.121951,0.365854,0.121951,0.0,0.0,0.0
-0.003662,0.000977,1.003906,-0.060976,0.060976,0.182927,0.0,0.0,0.0
-0.001709,-0.000732,1.000488,0.121951,0.0,0.121951,0.0,0.0,0.0
-0.006592,-0.003418,0.996826,0.060976,-0.121951,0.365854,0.0,0.0,0.0
-0.002686,-0.005127,1.004639,-0.060976,-0.060976,0.060976,0.0,0.0,0.0
-0.008545,0.006104,1.003906,0.121951,0.182927,0.121951,0.0,0.0,0.0
-0.000244,0.003174,1.007568,-0.060976,-0.121951,0.0,0.0,0.0,0.0
-0.002686,-0.004883,1.001221,0.182927,-0.121951,0.182927,0.0,0.0,0.0
-0.006348,-0.004639,1.006592,-0.182927,-0.121951,-0.182927,0.0,0.0,0.0
0.002197,0.002197,1.003906,-0.121951,0.121951,-0.121951,0.0,0.0,0.0
0.000732,-0.001221,1.005859,-0.121951,0.0,0.182927,0.0,0.0,0.0
-0.006348,0.00415,0.999512,-0.304878,0.121951,0.121951,0.0,0.0,0.0
-0.000244,0.002197,1.003906,0.121951,0.121951,0.304878,0.0,0.0,0.0
0.001221,-0.001221,1.002197,0.121951,0.365854,-0.121951,0.0,0.0,0.0
-0.004395,-0.001465,1.00293,-0.060976,-0.060976,-0.060976,0.0,0.0,0.0
0.007324,-0.000244,1.004639,0.0,-0.243902,0.0,0.0,0.0,0.0
0.001709,-0.003906,1.002197,0.0,-0.365854,0.121951,0.0,0.0,0.0
0.007568,-0.010742,1.001709,-0.121951,-0.121951,0.670732,0.0,0.0,0.0
0.01001,-0.032471,1.007324,-0.182927,0.060976,1.829268,0.0,0.0,0.0
0.002686,-0.011963,1.005615,-0.548781,0.121951,3.109756,0.0,0.0,0.0
0.004395,-0.01123,1.000977,-0.243902,-0.060976,3.780488,0.0,0.0,0.0
0.003418,0.007324,1.003418,0.0,0.182927,3.597561,0.0,0.0,0.0
0.024902,-0.035645,1.008301,0.182927,0.365854,4.268293,0.0,0.0,0.0
0.065186,-0.055908,1.000732,0.243902,0.243902,7.134147,0.0,0.0,0.0
0.138184,-0.083252,1.0,-1.402439,0.182927,10.487805,0.0,0.0,0.0
0.170898,0.025879,0.999512,0.0,0.304878,11.341464,0.0,0.0,0.0
0.162354,0.131348,0.995605,1.646341,0.426829,5.182927,0.0,0.0,0.0
0.060791,0.178955,1.02417,7.743903,0.609756,-7.134147,0.0,0.0,0.0
-0.018311,0.148438,1.04126,27.865854,-0.304878,-20.121952,0.0,0.0,0.0
0.002197,0.117432,0.687256,38.536587,0.243902,-28.536587,0.0,0.0,0.0
-0.012939,-0.005371,0.996582,2.012195,-1.097561,-35.182926,0.0,0.0,0.0
-0.026611,-0.087158,0.985596,-0.609756,-0.792683,-33.902439,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
