acc_X,acc_Y,acc_Z,digit
-397,-682,4148,5
-418,-727,4126,5
-429,-717,4117,5
-456,-652,4029,5
-460,-568,4077,5
-475,-476,4093,5
-535,-433,4023,5
-551,-467,3927,5
-547,-490,3831,5
-528,-575,3875,5
-453,-773,2418,5
-351,-992,2439,5
-285,-1239,2428,5
-242,-1578,2274,5
-309,-1868,1951,5
-354,-2111,1663,5
-349,-2220,1493,5
-267,-2063,1673,5
-98,-1213,2230,5
17,-792,2598,5
129,-378,3224,5
297,86,3913,5
508,503,4549,5
662,639,5196,5
791,430,5839,5
869,44,6350,5
958,-157,6626,5
1068,-85,6706,5
1064,85,6792,5
1159,353,6938,5
1339,570,7045,5
1449,604,7017,5
1473,506,7023,5
1572,474,7066,5
1661,424,7078,5
1648,270,7065,5
1483,272,6645,5
1371,449,6280,5
1247,611,5916,5
1086,647,5509,5
873,542,4993,5
672,378,4515,5
565,293,4088,5
348,347,3608,5
278,442,3261,5
278,485,3120,5
297,458,3171,5
322,440,3229,5
313,458,3160,5
313,438,3021,5
295,338,2810,5
236,189,2606,5
149,159,2515,5
85,383,2405,5
54,668,2286,5
54,668,2286,5
82,708,2334,5
102,540,2552,5
154,302,2847,5
197,36,2924,5
111,-312,2401,5
70,-265,2117,5
161,-195,2004,5
332,-174,2157,5
463,-431,2328,5
521,-900,2317,5
623,-1336,2204,5
631,-1800,2173,5
703,-2113,2355,5
826,-2300,2511,5
837,-2505,2608,5
801,-2707,2632,5
827,-2861,2553,5
798,-2931,2447,5
787,-3152,2507,5
963,-3758,3142,5
1193,-3719,3266,5
1366,-3616,3484,5
1602,-3680,3848,5
1737,-3855,4057,5
1818,-4206,4280,5
1898,-4651,4514,5
1981,-4800,4431,5
2065,-4653,4516,5
2216,-4451,4967,5
2401,-3840,5127,5
2544,-3173,5057,5
2645,-2761,5009,5
2779,-2704,5106,5
2993,-2761,5491,5
3116,-2705,5922,5
3109,-2254,6135,5
3134,-873,6034,5
3209,1093,5226,5
3398,2610,6074,5
3334,3405,6680,5
3026,3482,5592,5
2876,2815,5298,5
2727,2062,5143,5
2478,1677,4751,5
2332,1979,4082,5
2266,2401,3616,5
2272,2252,3744,5
2353,1590,4141,5
2274,1156,4217,5
2126,1086,3888,5
2074,979,3549,5
2104,475,3466,5
2054,-333,3654,5
1958,-869,4014,5
1942,-928,4449,5
1892,-778,4928,5
1885,-564,5295,5
1734,-537,5327,5
1457,-545,5062,5
1143,-527,4944,5
966,-511,5234,5
1069,-343,5615,5
1112,-30,5821,5
1115,38,5818,5
1081,-144,5922,5
1024,-338,6009,5
851,-332,5667,5
419,-140,4787,5
48,-133,3993,5
-305,-274,3096,5
-701,-482,2242,5
-1165,-682,1839,5
-1449,-749,1526,5
-1259,-678,1407,5
-1188,-801,1919,5
-1228,-879,2472,5
-1056,-689,2807,5
-890,-248,2676,5
-920,276,2289,5
-1037,728,1976,5
-1043,746,2021,5
-1023,637,2302,5
-996,599,2559,5
-1023,715,2661,5
-889,783,2853,5
-665,775,3091,5
-585,1046,3112,5
-633,1638,3029,5
-502,2048,3195,5
-296,2129,3627,5
-75,1962,4277,5
35,1851,4855,5
54,2125,5265,5
71,2778,5496,5
165,3546,5417,5
131,3846,4889,5
28,3312,4150,5
29,2347,3780,5
133,1469,3576,5
417,43,3338,5
495,-683,3456,5
630,-1367,3593,5
681,-2093,3837,5
693,-2659,4142,5
644,-2945,3998,5
566,-2998,3616,5
467,-2842,3181,5
321,-2862,3006,5
217,-3327,2908,5
140,-3865,2834,5
53,-4257,2821,5
23,-4550,2936,5
-12,-4554,3191,5
79,-4211,3351,5
42,-3685,3527,5
21,-3200,3542,5
26,-2777,3482,5
-146,-2600,3429,5
-285,-2703,3380,5
-397,-2857,3430,5
-446,-2865,3593,5
-429,-2572,3730,5
-416,-2161,3755,5
-456,-1846,3625,5
-513,-1702,3523,5
-557,-1571,3571,5
-475,-1077,3951,5
-469,-793,4108,5
-457,-432,4079,5
-421,-152,4064,5
-418,-40,4014,5
-466,-125,3966,5
-505,-367,3888,5
-532,-658,3813,5
-553,-926,3760,5
-544,-1138,3753,5
-569,-1281,3818,5
-578,-1328,3890,5
-592,-1246,3906,5
-580,-1048,3846,5
-553,-806,3748,5
-496,-595,3717,5
-525,-413,3772,5
-572,-272,3953,5
-529,-258,4188,5
-503,-313,4276,5
-506,-443,4222,5
-515,-604,4143,5
-530,-728,4034,5
-506,-843,3932,5
-505,-987,3968,5
-519,-1038,4062,5
-490,-955,4191,5
-459,-768,4225,5
-760,3,3873,5
-755,22,4031,5
-762,44,3979,5
-779,42,3922,5
-791,5,3904,5
-790,-46,3941,5
-766,-86,3976,5
-752,-137,3989,5
-761,-182,3960,5
-760,-161,3927,5
-750,-78,3912,5
-735,11,3889,5
-756,72,3804,5
-784,106,3641,5
-811,116,3455,5
-843,102,3268,5
-894,32,3069,5
-903,-85,2895,5
-912,-223,2743,5
-892,-288,2546,5
-862,-257,2248,5
-831,-262,1979,5
-802,-349,1817,5
-818,-527,1623,5
-810,-798,1402,5
-763,-1092,1477,5
-684,-1234,1725,5
-517,-938,2050,5
-258,-266,2358,5
-66,287,2594,5
61,502,2799,5
151,513,2943,5
233,367,3194,5
385,132,3495,5
557,-4,3845,5
709,-139,4233,5
870,-358,4664,5
1157,-614,5585,5
1223,-499,5903,5
1265,-212,6256,5
1379,178,6554,5
1492,566,6795,5
1642,881,7258,5
1642,881,7258,5
1731,1248,7477,5
1697,1482,7278,5
1642,1500,6984,5
1625,1260,6860,5
1632,686,6958,5
1644,686,6789,5
1637,923,6509,5
1603,1305,6236,5
1524,1650,5972,5
1411,1936,5678,5
1304,1962,5354,5
1184,1701,4968,5
999,1400,4546,5
824,1227,4216,5
677,1071,3869,5
504,890,3510,5
326,796,3120,5
191,796,2776,5
85,826,2493,5
-4,769,2325,5
-63,640,2227,5
-69,436,2188,5
-74,269,2143,5
-81,153,2074,5
-85,9,2052,5
-43,-85,2016,5
-12,-195,1865,5
50,-468,1831,5
46,-740,1858,5
-12,-709,1746,5
-50,-495,1579,5
32,-587,1642,5
124,-1145,1885,5
185,-1842,1976,5
208,-2290,1934,5
384,-2451,1994,5
538,-2636,2309,5
585,-2683,2752,5
734,-2318,2977,5
926,-1895,3130,5
1046,-1740,3231,5
1066,-1837,3167,5
1118,-2090,3218,5
1208,-2430,3401,5
1378,-2909,3571,5
1584,-3600,3649,5
1770,-4458,3700,5
1871,-6183,3824,5
1886,-6694,3817,5
1991,-6715,3726,5
2349,-5758,3758,5
2756,-4361,4140,5
3232,-2999,4804,5
3603,-2151,5670,5
3758,-1729,6317,5
3917,-1259,6668,5
4137,-785,6802,5
4260,-433,6725,5
4300,381,6737,5
4461,1943,7141,5
4559,3407,7605,5
4185,4232,7972,5
3887,4418,7947,5
3507,4026,7633,5
3067,3151,7135,5
2710,2107,6354,5
2400,1019,5575,5
2118,86,5185,5
1980,-278,5044,5
1919,-175,4924,5
1773,350,4473,5
1617,891,4248,5
1563,957,4236,5
1331,533,4380,5
1046,89,4574,5
826,-178,4528,5
611,-358,4403,5
414,-461,4213,5
194,-455,3906,5
7,-333,3487,5
-230,-162,3076,5
-398,-43,2824,5
-578,-12,2680,5
-790,-13,2404,5
-1081,-101,1893,5
-1488,-15,1291,5
-1835,310,914,5
-1966,943,618,5
-2064,1753,402,5
-1945,2509,682,5
-1490,3048,1487,5
-992,3176,2333,5
-757,3086,2941,5
-735,2786,3335,5
-663,2358,3549,5
-737,2173,3767,5
-682,2576,3544,5
-524,3069,3147,5
-289,3117,3163,5
-72,2913,3515,5
339,2676,3930,5
687,2394,4044,5
967,1726,4116,5
1123,927,4120,5
1082,155,4279,5
953,-402,4127,5
821,-523,3491,5
691,-403,2840,5
683,-640,2806,5
725,-1171,3027,5
920,-2387,4114,5
863,-2949,4205,5
785,-3277,4175,5
785,-3277,4175,5
613,-3481,4086,5
303,-3276,3265,5
255,-3221,3037,5
211,-3141,3067,5
165,-3239,3256,5
272,-3482,3340,5
211,-3735,3480,5
155,-3913,3662,5
168,-3799,3663,5
67,-3651,3519,5
-37,-3499,3293,5
-70,-3202,3206,5
-67,-2813,3247,5
-125,-2488,3340,5
-125,-2488,3340,5
-154,-2260,3452,5
-108,-2027,3604,5
-51,-1731,3774,5
-50,-1512,3969,5
-81,-1318,4016,5
-77,-1130,3996,5
-37,-954,3980,5
-91,-788,3891,5
-162,-654,3754,5
-268,-538,3601,5
-325,-544,3662,5
-382,-632,3737,5
-472,-692,3827,5
-464,-678,3957,5
-467,-696,4053,5
-506,-730,3984,5
-543,-772,3908,5
-577,-776,3870,5
-610,-775,3866,5
-652,-769,3824,5
-699,-710,3762,5
-680,-651,3803,5
-621,-649,3996,5
-595,-708,4206,5
-574,-687,4321,5
-526,-456,4364,5
-455,-181,4546,5
-420,16,4671,5
-568,-435,4078,5
-597,-366,4033,5
-605,-377,3959,5
-602,-389,3931,5
-611,-384,3864,5
-636,-433,3604,5
-663,-469,3510,5
-680,-452,3391,5
-701,-438,3210,5
-768,-436,2839,5
-816,-437,2392,5
-823,-518,2162,5
-808,-645,2198,5
-713,-634,2103,5
-696,-768,1922,5
-813,-1448,1538,5
-760,-1499,1718,5
-595,-1136,2037,5
-436,-563,2343,5
-286,-242,2623,5
-145,-212,2942,5
0,-218,3370,5
241,-176,3910,5
449,-320,4423,5
720,-650,5064,5
1036,-889,5787,5
1275,-902,6765,5
1525,-252,7595,5
1737,594,7946,5
1771,1099,7952,5
1649,1337,7543,5
1558,1500,7006,5
1542,1539,6859,5
1523,1284,7024,5
1434,867,7037,5
1284,558,6789,5
1130,465,6363,5
989,514,5921,5
831,671,5402,5
625,887,4883,5
268,778,3892,5
129,507,3640,5
52,456,3489,5
88,650,3431,5
130,841,3505,5
129,828,3611,5
110,712,3482,5
42,629,3181,5
24,716,3039,5
95,669,3003,5
99,451,3073,5
50,262,3148,5
-29,152,2917,5
-204,7,2441,5
-318,-194,2026,5
-322,-317,1910,5
-310,-428,1926,5
-277,-605,1957,5
-219,-715,1979,5
-144,-747,2041,5
-90,-778,2123,5
-68,-876,2022,5
-55,-1076,1793,5
78,-1661,1457,5
130,-1959,1474,5
171,-2219,1617,5
350,-2387,2148,5
499,-2429,2727,5
655,-2374,3162,5
948,-2196,3677,5
872,-2297,3797,5
701,-2490,3578,5
712,-2749,3398,5
780,-3270,3310,5
784,-3706,3275,5
889,-4117,3495,5
1150,-4372,3901,5
1372,-4299,4289,5
1649,-4143,4873,5
1898,-3985,5241,5
2215,-3702,5394,5
2507,-3165,5653,5
2773,-2686,5957,5
3115,-2146,6276,5
3460,-1472,6806,5
3627,-1035,7067,5
3466,-1146,6482,5
3299,-849,6113,5
3202,-205,5992,5
3120,578,5804,5
2825,1394,5228,5
2431,2291,4503,5
2211,3087,4162,5
2164,3155,4638,5
1791,2922,4175,5
1478,2509,3340,5
1235,2276,3073,5
1165,2465,3071,5
1230,2757,3128,5
1379,2600,3266,5
1495,1935,3311,5
1481,1185,3447,5
1541,741,3575,5
1700,553,3632,5
1838,363,3680,5
1862,152,3852,5
1926,126,4045,5
2049,-30,4366,5
2249,-661,4771,5
2167,-2165,5603,5
1944,-1954,5929,5
1771,-1239,6234,5
1763,-638,6610,5
1792,-556,6713,5
1666,-1027,6557,5
1522,-1596,6619,5
1509,-1767,6670,5
1473,-1552,6259,5
1290,-1014,5178,5
711,-367,3927,5
197,-185,3121,5
-153,-425,2911,5
-410,-614,3098,5
-564,-592,3125,5
-670,-531,2997,5
-735,-457,2992,5
-657,-409,3174,5
-487,-217,3298,5
-546,328,3314,5
-601,860,3195,5
-764,1140,2921,5
-907,1195,2642,5
-1029,1190,2110,5
-1202,1071,1636,5
-1190,884,1465,5
-1017,749,1730,5
-688,627,2339,5
-393,499,2948,5
-228,543,3442,5
-280,636,4213,5
-312,1128,4164,5
-404,1810,3496,5
-531,2524,2861,5
-535,2988,2465,5
-480,2939,2627,5
-390,2725,3215,5
-79,2715,3887,5
415,3244,5092,5
384,3324,5188,5
329,2871,4969,5
205,2231,4522,5
66,1642,3999,5
36,1013,3525,5
52,201,3240,5
33,-501,3208,5
132,-733,3239,5
370,-874,3374,5
513,-1487,3679,5
583,-2273,3965,5
612,-2700,4043,5
621,-2832,3918,5
634,-2958,3716,5
580,-3123,3640,5
564,-3230,3528,5
559,-3332,3284,5
507,-3519,3178,5
468,-3666,3319,5
447,-3688,3445,5
437,-3658,3473,5
322,-3559,3429,5
192,-3325,3409,5
112,-3060,3419,5
8,-2971,3349,5
-99,-2952,3330,5
-212,-2895,3458,5
-302,-2525,3350,5
-329,-2166,3342,5
-349,-1893,3550,5
-349,-1609,3771,5
-331,-1333,3923,5
-304,-1014,4041,5
-304,-765,4096,5
-342,-698,4101,5
-365,-474,3899,5
-288,-244,4071,5
-242,-115,4432,5
-206,-134,4486,5
-260,-344,4331,5
-371,-618,4134,5
-440,-782,3957,5
-473,-811,3798,5
-540,-853,3741,5
-577,-813,3725,5
-566,-716,3785,5
-557,-593,3809,5
-513,-489,4062,5
-418,-389,4294,5
-425,-352,4265,5
-449,-412,4145,5
847,261,5483,5
888,264,5418,5
982,193,5426,5
1117,146,5606,5
1201,141,5907,5
1252,372,6140,5
1297,748,6161,5
1324,963,5959,5
1349,873,5973,5
1399,686,6154,5
1440,533,6297,5
1482,531,6461,5
1552,704,6530,5
1544,739,6475,5
1486,648,6301,5
1386,545,5971,5
1317,520,5509,5
1340,593,5304,5
1302,638,5293,5
1262,645,5234,5
1212,608,5062,5
1100,481,4831,5
984,340,4545,5
852,199,4266,5
711,170,3948,5
485,343,3552,5
430,546,3545,5
377,805,3502,5
334,927,3463,5
316,898,3556,5
286,813,3716,5
233,692,3766,5
157,614,3613,5
49,664,3323,5
-4,869,3097,5
-19,1056,3067,5
-16,1060,3117,5
-33,1055,3155,5
-94,999,3050,5
-152,767,2869,5
-140,483,2778,5
-104,220,2758,5
-70,-37,2756,5
-48,-143,2839,5
-62,-74,2905,5
-17,-71,3010,5
3,-187,3088,5
-10,-157,3046,5
44,-24,2930,5
59,6,2776,5
6,-163,2620,5
-21,-308,2451,5
5,-559,2404,5
54,-846,2355,5
103,-1369,2454,5
116,-1861,2507,5
147,-2075,2522,5
162,-2145,2547,5
177,-2076,2553,5
277,-1834,2476,5
376,-1802,2635,5
318,-1895,2712,5
401,-1845,2643,5
617,-1813,2686,5
797,-2009,2840,5
1053,-2474,3256,5
1324,-2791,3989,5
1383,-2528,4203,5
1470,-2347,4288,5
1621,-2380,4297,5
1650,-2710,3999,5
1560,-3305,3553,5
1697,-3859,3246,5
1834,-4270,3226,5
1953,-4593,3405,5
2234,-4550,3828,5
2591,-4022,4499,5
2842,-3178,5195,5
2977,-2090,5504,5
3151,-692,5641,5
3313,527,5934,5
3406,1093,6429,5
3408,1001,6520,5
3309,507,6436,5
3252,296,6347,5
3312,699,6359,5
3419,1463,6399,5
3424,2270,6231,5
3233,3076,5657,5
3065,3372,5405,5
2871,2706,5367,5
2622,1758,5422,5
2370,1304,5134,5
2214,1308,4688,5
2161,1455,4452,5
2121,1484,4419,5
2016,1355,4241,5
1973,1221,3927,5
2005,988,3843,5
2053,523,4110,5
2091,92,4426,5
2036,54,4586,5
1957,288,4848,5
1895,570,5203,5
1832,752,5333,5
1687,689,5272,5
1479,489,5242,5
1408,251,5328,5
1273,-50,5267,5
1007,-510,4979,5
942,-536,4620,5
711,-473,3959,5
368,-475,3443,5
170,-588,3131,5
-16,-510,2591,5
-321,-208,2148,5
-567,29,1992,5
-712,65,2039,5
-885,-39,2147,5
-1015,-244,2418,5
-1010,-356,2610,5
-993,-291,2679,5
-922,-73,2618,5
-924,200,2322,5
-980,488,2094,5
-970,699,2104,5
-902,916,2213,5
-641,1076,2561,5
-413,1104,2915,5
-225,1221,3215,5
-242,1662,3106,5
-207,2071,2891,5
-135,2337,2925,5
-17,2383,3364,5
191,2271,4091,5
377,2138,4798,5
288,2084,5163,5
165,2127,5105,5
75,2226,4727,5
13,2317,4290,5
-72,2324,3908,5
-73,2189,3592,5
-22,2009,3340,5
90,1817,3207,5
92,1569,3032,5
83,1124,2982,5
251,528,3149,5
435,-71,3389,5
579,-664,3632,5
719,-1030,3801,5
861,-1150,3812,5
980,-1354,3759,5
1071,-1762,3850,5
1201,-2165,4000,5
1329,-2450,4024,5
1451,-2709,4194,5
1525,-2962,4405,5
1539,-3168,4507,5
1486,-3426,4469,5
1373,-3650,4390,5
1200,-3774,4256,5
999,-3806,3960,5
810,-3589,3689,5
679,-3285,3623,5
583,-3201,3513,5
265,-3626,3157,5
151,-3550,3041,5
123,-3050,3058,5
190,-2396,3227,5
290,-1850,3391,5
308,-1495,3574,5
383,-1278,3755,5
586,-974,3928,5
573,-782,4359,5
575,-707,4540,5
499,-668,4415,5
324,-654,4228,5
180,-589,4121,5
113,-424,4143,5
88,-295,4228,5
37,-216,4269,5
5,-158,4291,5
-88,-166,4253,5
-202,-226,4114,5
-333,-281,3934,5
-423,-304,3822,5
-483,-308,3712,5
-553,-357,3668,5
-600,-408,3635,5
-657,-441,3547,5
-669,-475,3453,5
-633,-551,3468,5
-591,-619,3585,5
-501,-630,3797,5
-420,-616,4039,5
-343,-554,4237,5
-266,-478,4384,5
-210,-364,4455,5
-151,-60,4430,5
-94,38,4484,5
-343,-197,3262,5
-276,-47,3354,5
-240,77,3321,5
-229,106,3262,5
-198,0,3155,5
-174,-165,3123,5
-147,-358,3083,5
-157,-557,3067,5
-117,-644,2999,5
-30,-641,2966,5
60,-680,2899,5
117,-782,2833,5
148,-893,2868,5
168,-904,2801,5
264,-889,2980,5
428,-558,3737,5
630,-261,4350,5
794,34,4679,5
901,193,4755,5
997,281,4766,5
1153,249,4817,5
1310,-31,5095,5
1442,-341,5475,5
1540,-499,5841,5
1604,-371,6102,5
1604,-371,6102,5
1632,-63,6222,5
1679,207,6202,5
1728,435,6236,5
1774,581,6400,5
1747,393,6397,5
1700,311,6320,5
1712,393,6290,5
1752,573,6247,5
1782,680,6260,5
1787,642,6215,5
1749,582,6075,5
1684,570,5881,5
1579,527,5621,5
1414,483,5287,5
1253,468,4818,5
1131,449,4399,5
966,430,4086,5
775,411,3778,5
612,461,3436,5
527,537,3222,5
490,591,3247,5
459,625,3339,5
392,650,3200,5
335,733,2929,5
361,805,2856,5
405,853,2943,5
421,885,2995,5
379,858,2837,5
259,590,2531,5
189,188,2351,5
142,-186,2336,5
125,-316,2448,5
132,-213,2550,5
180,-125,2593,5
192,-94,2673,5
246,-75,2744,5
310,-221,2775,5
323,-515,2740,5
301,-594,2596,5
306,-586,2444,5
328,-733,2322,5
315,-849,2180,5
327,-862,1978,5
580,-791,2142,5
726,-1073,2733,5
678,-1335,3050,5
781,-1348,2895,5
868,-1379,2676,5
990,-1585,2940,5
1081,-1815,3244,5
1077,-1946,3348,5
1120,-2066,3403,5
1176,-2085,3467,5
1253,-2079,3521,5
1332,-2240,3679,5
1363,-2534,3587,5
1590,-2850,3549,5
1746,-3298,3697,5
1834,-3842,3925,5
1872,-4294,4233,5
1841,-4505,4439,5
1855,-4356,4561,5
1948,-3930,4664,5
1942,-3507,4807,5
1905,-3129,4623,5
1910,-3052,4290,5
1932,-3320,4007,5
1995,-3694,3833,5
2172,-3786,3850,5
2478,-3456,4035,5
2749,-2906,4395,5
2942,-2294,4845,5
3064,-1551,4975,5
3089,-730,4856,5
3053,403,4788,5
3161,1845,5094,5
3270,2881,5367,5
3270,2881,5367,5
3189,3525,4860,5
3273,3285,4840,5
3338,2638,5260,5
3403,2183,5703,5
3476,2233,5918,5
3443,2578,6005,5
3269,2868,5821,5
2958,2803,5152,5
2724,2329,4456,5
2521,1674,3895,5
2350,1004,3425,5
2322,406,3336,5
2378,-74,3727,5
2398,-347,4382,5
2431,-442,4928,5
2429,-415,5168,5
2375,-392,5180,5
2292,-342,5030,5
2018,-327,4844,5
1602,-262,4454,5
312,-15,4627,5
1902,-282,5196,5
2451,-1515,4672,5
699,-1463,4192,5
332,-793,3808,5
527,-427,3536,5
324,-286,3746,5
233,-289,3852,5
163,-417,3956,5
84,-573,4119,5
-15,-649,4184,5
-82,-696,4206,5
-212,-633,3870,5
-465,-546,3265,5
-691,-505,2726,5
-850,-526,2317,5
-861,-539,2036,5
-844,-667,1899,5
-820,-855,1917,5
-673,-967,2194,5
-582,-967,2564,5
-422,-889,3033,5
-289,-760,3387,5
-222,-550,3579,5
-144,-170,3698,5
-176,300,3665,5
-300,742,3432,5
-423,931,3141,5
-526,928,2801,5
-626,903,2467,5
-571,900,2435,5
-540,1043,2635,5
-413,1314,3051,5
-200,1737,3389,5
-209,1953,3505,5
-221,2019,3700,5
-164,1999,4177,5
-135,1857,4516,5
-130,1719,4706,5
-146,1780,4767,5
-185,1898,4452,5
-157,1940,3932,5
-122,1959,3647,5
32,1789,3813,5
203,1442,4140,5
380,1023,4455,5
503,539,4742,5
410,238,4695,5
286,151,4446,5
271,52,4178,5
252,-96,4209,5
203,-145,4179,5
271,-108,4012,5
394,-213,3850,5
438,-484,3841,5
448,-836,3956,5
446,-1164,4003,5
486,-1365,3982,5
475,-1546,3932,5
439,-1552,3877,5
470,-1439,3868,5
473,-1591,3931,5
460,-1863,3941,5
337,-2101,3809,5
232,-2263,3568,5
214,-2342,3479,5
205,-2493,3424,5
218,-2798,3382,5
214,-3039,3467,5
97,-3116,3463,5
126,-3062,3138,5
188,-3210,3329,5
91,-3288,3609,5
96,-3072,3666,5
137,-2691,3707,5
123,-2369,3754,5
-357,-602,2537,5
-262,-381,2520,5
-206,-173,2523,5
-152,-170,2591,5
-67,-260,2771,5
62,-310,3043,5
169,-401,3351,5
231,-483,3585,5
310,-382,3703,5
405,-269,3876,5
542,-232,4053,5
643,-354,4413,5
729,-360,4921,5
833,-169,5438,5
873,105,5825,5
906,418,5943,5
923,705,5821,5
993,927,5645,5
1117,1035,5789,5
1243,1040,6201,5
1344,948,6511,5
1440,740,6590,5
1527,486,6669,5
1559,243,6632,5
1561,115,6398,5
1583,225,6227,5
1576,446,6123,5
1534,685,5943,5
1465,783,5647,5
1351,800,5316,5
1218,798,4997,5
1077,850,4710,5
956,844,4476,5
811,762,4271,5
663,663,4035,5
536,572,3731,5
402,532,3485,5
306,624,3272,5
215,807,3065,5
122,896,2870,5
88,798,2779,5
67,627,2820,5
62,448,2914,5
42,394,2965,5
2,474,2849,5
-29,492,2627,5
-97,472,2338,5
-115,370,2132,5
-147,214,2033,5
-155,-26,2062,5
-121,-195,1963,5
-89,-363,1906,5
2,-579,2035,5
44,-713,2223,5
45,-760,2337,5
135,-745,2252,5
260,-1193,2294,5
198,-1611,2448,5
242,-1907,2372,5
326,-2224,2433,5
424,-2309,2630,5
636,-2230,3129,5
920,-2348,3734,5
1085,-2605,3983,5
1074,-2893,3967,5
989,-3186,3648,5
1000,-3483,3309,5
1191,-3917,3280,5
1387,-4320,3602,5
1500,-4337,4098,5
1717,-3875,4365,5
1912,-3262,4346,5
2088,-2858,4207,5
2464,-2801,4318,5
2687,-2953,4615,5
2981,-2897,4952,5
3263,-2573,5394,5
3379,-2193,5843,5
3341,-1651,5948,5
3207,-1035,5759,5
3082,-204,5448,5
3068,901,5288,5
3084,1512,5404,5
3020,1594,5471,5
2946,1551,5310,5
3001,1583,5195,5
3196,1799,5413,5
3482,1987,5946,5
3522,2130,6322,5
3344,2528,6234,5
3063,3137,5460,5
2752,3192,4528,5
2519,2409,3921,5
2271,1459,3628,5
2112,827,3479,5
2056,376,3491,5
2003,29,3600,5
1932,-62,3600,5
1965,-32,3620,5
1968,-41,3926,5
1929,-65,4255,5
1734,-118,4405,5
1500,-115,4161,5
1403,-102,4227,5
1333,-98,4659,5
1190,1,4677,5
1196,93,4829,5
1053,34,4872,5
943,-199,4555,5
831,-426,4207,5
788,-611,4149,5
740,-713,4112,5
675,-690,4126,5
537,-563,4261,5
398,-290,4325,5
264,-29,4188,5
78,49,4093,5
-83,-100,4195,5
-140,-313,4421,5
-165,-403,4424,5
-99,-440,4045,5
-10,-346,3317,5
-164,-65,2546,5
-286,140,2089,5
-506,104,2178,5
-710,-22,2537,5
-867,106,2702,5
-895,494,2701,5
-829,1000,2632,5
-803,1151,2641,5
-741,1203,2905,5
-574,1331,3155,5
-450,1460,3277,5
-362,1552,3406,5
-336,1579,3298,5
-255,1530,3144,5
-381,1581,3197,5
-285,1771,3114,5
-167,1902,3379,5
-35,2006,3780,5
97,2039,4052,5
143,2075,4135,5
194,2102,4245,5
311,2163,4336,5
352,2390,4285,5
345,2486,4352,5
367,2232,4352,5
366,1690,4207,5
405,1003,3990,5
471,481,3778,5
589,81,3657,5
677,-250,3698,5
769,-459,4020,5
899,-740,4310,5
973,-1296,4337,5
905,-1820,4263,5
821,-2013,4069,5
752,-2144,3907,5
666,-2469,3830,5
525,-2749,3729,5
410,-2782,3586,5
453,-2668,3421,5
513,-2633,3313,5
569,-2854,3478,5
547,-3137,3697,5
467,-3275,3796,5
442,-3141,3617,5
444,-2977,3521,5
424,-3054,3455,5
337,-3152,3451,5
261,-2932,3433,5
233,-2535,3395,5
184,-2223,3335,5
161,-1870,3334,5
185,-1486,3519,5
253,-1289,3813,5
300,-1177,4092,5
306,-1036,4184,5
243,-967,4151,5
128,-902,4031,5
-20,-711,3837,5
-77,-506,3679,5
-88,-447,3606,5
-104,-554,3693,5
-131,-725,3822,5
-164,-839,3783,5
-254,-856,3634,5
-372,-754,3546,5
-405,-551,3617,5
-302,-134,4150,5
-178,-58,4390,5
-154,-89,4592,5
-202,-195,4646,5
-268,-387,4503,5
-362,-629,4228,5
-429,-864,3950,5
-496,-978,3742,5
-488,-828,3614,5
-367,-460,3716,5
-216,-56,3991,5
-136,-55,3385,5
409,-228,4302,5
550,-174,4543,5
622,-338,4676,5
608,-470,4648,5
542,-456,4449,5
566,-301,4260,5
661,-28,4250,5
745,79,4417,5
824,-87,4742,5
922,-220,5127,5
1060,-189,5437,5
1237,-110,5635,5
1393,-64,5873,5
1501,3,6157,5
1602,249,6339,5
1777,592,6577,5
1904,851,6832,5
1969,1000,6905,5
1983,1018,6766,5
1941,922,6556,5
1844,779,6256,5
1718,621,5881,5
1602,468,5578,5
1448,299,5305,5
1293,177,4937,5
1147,210,4602,5
1029,339,4405,5
921,426,4244,5
776,493,3967,5
657,522,3614,5
553,443,3295,5
443,326,3165,5
385,349,3135,5
369,550,3041,5
370,637,2958,5
324,460,2959,5
297,271,2927,5
286,192,2900,5
272,213,2951,5
229,277,2912,5
206,222,2877,5
206,222,2877,5
177,169,2777,5
141,123,2609,5
153,25,2573,5
189,-111,2562,5
296,-304,2676,5
366,-535,3031,5
316,-753,3082,5
333,-881,2956,5
346,-936,2861,5
293,-875,2623,5
358,-664,2409,5
400,-952,2427,5
510,-1278,2749,5
595,-1421,3191,5
692,-1457,3412,5
803,-1453,3433,5
836,-1538,3425,5
808,-1754,3584,5
850,-1949,3787,5
869,-1945,3761,5
934,-1822,3622,5
1019,-1731,3508,5
1003,-1965,3614,5
1105,-2476,3754,5
1230,-3148,3995,5
1295,-3792,4206,5
1472,-4057,4449,5
1625,-4018,4835,5
1818,-3529,4950,5
1976,-2912,4885,5
2154,-2199,4805,5
2394,-1490,4802,5
2544,-940,4885,5
2599,-872,5096,5
2589,-1132,5384,5
2534,-1105,5494,5
2488,-884,5376,5
2377,-762,5264,5
2304,-437,5267,5
2363,206,5314,5
2516,977,5262,5
2731,1864,4883,5
2925,2561,4761,5
3135,2455,5020,5
3239,1843,5315,5
3119,1562,5147,5
2909,1615,4416,5
2745,1485,3809,5
2685,1246,3717,5
2682,931,3931,5
2556,753,4291,5
2596,906,5089,5
2794,1194,5220,5
2789,1014,4552,5
2594,352,4042,5
2389,-363,3978,5
2224,-804,4057,5
