acc_X	acc_Y	acc_Z	digit
-363	508	3656	0
-427	484	3505	0
-448	572	3402	0
-381	791	3647	0
-311	802	3948	0
-325	741	3947	0
-358	651	3884	0
-359	663	3914	0
-372	689	3855	0
-419	662	3717	0
-396	824	3756	0
-354	954	3876	0
-375	813	3934	0
-369	776	4059	0
-366	911	4071	0
-423	1007	3843	0
-483	941	3701	0
-497	942	3806	0
-455	1220	3906	0
-419	1279	4022	0
-426	1095	4116	0
-427	1073	4094	0
-434	1030	4054	0
-467	950	3987	0
-455	999	4005	0
-450	1102	3997	0
-435	1267	3933	0
-445	1207	3897	0
-471	956	3916	0
-422	886	4043	0
-380	922	4176	0
-405	1051	4003	0
-404	1172	3902	0
-393	1128	3952	0
-403	964	3972	0
-411	749	4029	0
459	353	5780	0
464	612	5496	0
470	88	5344	0
485	-113	5319	0
480	136	4985	0
418	92	4657	0
358	-274	4668	0
353	-321	4766	0
297	-294	4480	0
181	-333	4164	0
112	-298	4134	0
92	-301	3962	0
8	91	3377	0
-54	-3	3406	0
-121	-564	3619	0
-171	-692	3631	0
-172	-314	3419	0
-250	-261	3110	0
-358	-589	3080	0
-371	-453	3046	0
-375	-90	2773	0
-437	-135	2725	0
-521	-366	2677	0
-597	-512	2519	0
-609	-417	2526	0
-602	-253	2618	0
-702	-11	2197	0
-719	-150	2361	0
-747	-99	2217	0
-779	33	1996	0
-752	326	2046	0
-684	628	2143	0
-633	701	2208	0
-590	646	2246	0
-556	485	2268	0
-512	426	2350	0
-453	667	2378	0
-471	855	2236	0
-531	797	2181	0
-604	630	2136	0
-702	431	1920	0
-594	750	2064	0
-418	1295	2255	0
-410	1154	2355	0
-322	1350	2440	0
-158	1663	2553	0
-62	1446	2873	0
33	1374	3277	0
84	1545	3406	0
91	1656	3506	0
50	1591	3464	0
9	1488	3166	0
139	1611	3318	0
348	2041	3685	0
419	2206	3630	0
521	2357	3881	0
672	2664	4256	0
601	2421	4181	0
361	1840	3756	0
142	1851	2920	0
228	1936	3002	0
335	1915	3204	0
430	1890	3132	0
694	2189	3404	0
935	2208	3901	0
965	1848	3972	0
1122	2077	4093	0
1319	2518	4353	0
1349	2481	4297	0
1362	2339	4309	0
1400	2310	4350	0
1372	2245	4186	0
1376	2219	4018	0
1436	2063	4183	0
1532	2048	4221	0
1668	2190	4288	0
1779	2114	4603	0
1867	2051	4848	0
1915	2210	4769	0
1986	2344	4776	0
2264	2129	5456	0
2384	2084	5783	0
2399	2118	5824	0
2349	2177	5691	0
2249	2051	5411	0
2150	1763	5219	0
2112	1514	5189	0
2126	1319	5299	0
2126	1312	5465	0
2111	1780	5213	0
1980	1852	4720	0
1904	1482	4610	0
1826	972	4650	0
1814	928	4644	0
1858	1102	4639	0
1827	935	4725	0
1843	1036	4708	0
1871	1257	4707	0
1736	1140	4403	0
1702	1009	4351	0
1599	588	4320	0
1541	568	4335	0
1512	752	4186	0
1393	416	4022	0
1391	274	4190	0
1458	568	4408	0
1462	799	4394	0
1378	855	4123	0
1324	845	4050	0
1320	796	4168	0
1191	450	3938	0
1106	219	3822	0
1156	440	3975	0
1137	371	3969	0
1073	106	4008	0
1059	122	4152	0
988	194	3886	0
861	29	3736	0
840	175	3756	0
840	459	3654	0
774	237	3738	0
736	161	3887	0
673	292	3636	0
586	267	3549	0
585	301	3798	0
558	323	3835	0
429	222	3600	0
342	159	3485	0
308	199	3488	0
270	329	3476	0
237	372	3498	0
206	434	3532	0
162	506	3456	0
144	496	3447	0
124	319	3533	0
100	265	3586	0
121	561	3592	0
126	744	3613	0
98	607	3633	0
47	404	3659	0
-27	463	3527	0
-89	730	3371	0
-220	673	3128	0
-173	751	3562	0
-223	669	3468	0
-294	571	3333	0
-254	689	3503	0
-300	707	3397	0
-338	711	3331	0
-328	816	3414	0
-359	850	3315	0
-433	813	3135	0
-375	917	3263	0
-205	1046	3708	0
-103	985	4024	0
-101	971	4013	0
-123	1010	3868	0
-186	859	3728	0
-240	818	3592	0
-206	1003	3570	0
-132	1110	3697	0
-235	849	3658	0
-257	689	3641	0
-188	795	3752	0
-115	925	4015	0
-135	877	4024	0
-73	1106	4001	0
-187	674	3953	0
-193	581	3923	0
-122	707	4122	0
-107	852	4103	0
-87	1052	4130	0
0	1230	4331	0
16	1207	4326	0
-11	1070	4226	0
-33	903	4251	0
-86	783	4125	0
-120	730	4059	0
-79	786	4221	0
-37	1022	4326	0
0	1272	4217	0
-79	1141	3964	0
-321	320	3742	0
-314	414	3661	0
-200	803	3788	0
-141	762	3957	0
-72	736	4201	0
36	945	4370	0
57	964	4355	0
-22	776	4187	0
-55	781	4100	0
-36	893	4126	0
-51	825	4115	0
-69	762	4124	0
-43	894	4142	0
-27	1039	4113	0
-76	999	4003	0
-105	794	3979	0
-79	597	4172	0
-68	567	4270	0
389	443	5507	0
343	421	5153	0
305	377	5065	0
240	265	4918	0
167	49	4686	0
78	-308	4500	0
-34	-579	4239	0
-100	-522	4033	0
-166	-344	3808	0
-263	-363	3493	0
-333	-553	3437	0
-347	-587	3413	0
-380	-506	3199	0
-434	-447	2993	0
-475	-534	2970	0
-492	-609	3032	0
-517	-401	2916	0
-576	-227	2592	0
-647	-333	2417	0
-655	-322	2440	0
-622	-128	2424	0
-654	-13	2295	0
-720	74	2037	0
-675	258	2007	0
-689	177	2076	0
-710	71	1996	0
-679	366	1847	0
-627	586	1947	0
-727	353	1739	0
-789	143	1566	0
-745	405	1520	0
-638	929	1444	0
-504	982	1706	0
-389	827	2168	0
-224	1191	2422	0
-77	1646	2549	0
-51	1755	2648	0
-52	1663	2610	0
-66	1377	2535	0
47	1417	2779	0
196	1870	2981	0
238	2210	2579	0
368	2184	2618	0
550	2001	3376	0
604	1981	3330	0
795	2199	3541	0
1044	2372	4179	0
1152	2314	4633	0
1155	2323	4841	0
1041	2456	4485	0
955	2674	4041	0
974	2892	4020	0
1004	2936	4173	0
928	2664	3955	0
874	2325	3839	0
868	2091	3802	0
936	2121	3639	0
1124	2502	3790	0
1290	2850	3875	0
1412	2818	3795	0
1690	2566	4471	0
1909	2420	5164	0
1847	2115	5046	0
1729	2073	4582	0
1804	2456	4517	0
1859	2538	4515	0
1903	2281	4605	0
1973	2208	4662	0
2023	2018	4708	0
2250	1957	5317	0
2370	2212	5516	0
2395	2256	5509	0
2293	2017	5257	0
2184	1739	4968	0
2190	1622	4957	0
2250	1552	5131	0
2262	1458	5208	0
2250	1559	5163	0
2253	1661	5031	0
2191	1237	4881	0
2087	714	4832	0
2055	818	4691	0
2079	1086	4641	0
2108	1230	4828	0
2049	1194	4724	0
1924	1002	4459	0
1862	782	4330	0
1811	567	4246	0
1780	483	4191	0
1736	291	4219	0
1795	565	4600	0
1716	591	4410	0
1634	448	4338	0
1717	698	4566	0
1724	848	4550	0
1584	502	4275	0
1461	68	4198	0
1398	175	4058	0
1360	433	3878	0
1296	319	3913	0
1277	420	3961	0
1284	526	3970	0
1275	312	4047	0
1237	139	4044	0
1212	153	4016	0
1158	165	3921	0
1121	194	3836	0
1081	200	3881	0
996	142	3781	0
930	130	3656	0
880	20	3682	0
791	-62	3584	0
735	108	3402	0
698	190	3333	0
686	204	3372	0
673	260	3472	0
594	185	3412	0
341	77	3176	0
246	217	3080	0
165	302	2998	0
162	455	3190	0
69	551	3089	0
-78	456	2923	0
-108	541	3090	0
-171	654	3129	0
-328	544	2822	0
-312	768	2885	0
-295	835	3267	0
-341	689	3279	0
-396	642	3179	0
-403	783	3183	0
-407	830	3134	0
-345	852	3393	0
-193	1204	3810	0
-210	1210	3829	0
-326	896	3622	0
-320	935	3619	0
-239	1145	3775	0
-310	1012	3674	0
-380	939	3493	0
-254	1097	3698	0
-266	706	3864	0
-269	424	4054	0
-120	865	4269	0
-119	1017	4083	0
-175	825	3932	0
-175	736	4048	0
-144	873	4099	0
-53	1081	4116	0
-126	586	4185	0
-66	757	4236	0
-89	661	4205	0
-125	594	4100	0
-98	684	4042	0
-43	694	4181	0
49	839	4344	0
53	890	4397	0
82	819	4315	0
118	857	4388	0
-34	429	4244	0
-149	220	3954	0
-128	500	3891	0
-66	736	4048	0
-84	664	4093	0
-102	538	4059	0
-72	604	4174	0
-85	597	4110	0
-164	485	3928	0
-188	495	3911	0
-145	651	3928	0
-88	722	4086	0
-80	646	4217	0
-40	796	4193	0
-159	731	3898	0
-235	572	3710	0
-173	640	3897	0
-103	761	4123	0
-121	795	4035	0
-132	808	3944	0
-94	869	4057	0
-17	741	4363	0
-42	661	4339	0
-67	760	4209	0
-106	850	4013	0
-144	755	3887	0
-134	595	3977	0
-126	546	4044	0
-126	640	3981	0
-108	859	3970	0
-97	920	3955	0
-137	647	3975	0
-183	414	3954	0
-178	482	3905	0
-147	678	3924	0
-108	700	4072	0
-85	615	4165	0
-73	609	4191	0
-64	672	4171	0
-122	665	4004	0
-150	672	3948	0
1030	1251	6964	0
841	1086	6275	0
703	930	5843	0
555	720	5490	0
363	443	4921	0
90	-76	4439	0
-136	-147	4083	0
-298	-45	3543	0
-401	-193	3416	0
-515	-624	3374	0
-646	-1037	3206	0
-696	-1022	3184	0
-677	-621	3140	0
-674	-243	2976	0
-734	-270	2812	0
-798	-527	2807	0
-807	-562	2760	0
-857	-571	2686	0
-857	-408	2592	0
-816	-289	2632	0
-813	-439	2756	0
-854	-537	2749	0
-849	-104	2566	0
-807	307	2518	0
-823	168	2562	0
-871	-36	2544	0
-872	0	2481	0
-834	121	2462	0
-841	165	2365	0
-871	151	2204	0
-901	136	2099	0
-937	167	2053	0
-967	234	1851	0
-1018	223	1689	0
-1060	299	1641	0
-1002	491	1700	0
-905	180	2176	0
-868	464	2011	0
-838	848	1884	0
-716	1209	1809	0
-596	1190	1958	0
-434	998	2261	0
-85	1227	2899	0
182	1656	3352	0
234	1890	3565	0
276	2073	3474	0
193	1876	3113	0
203	1672	3110	0
271	1808	3036	0
358	2130	3014	0
509	2331	3452	0
584	2278	3623	0
684	2264	3750	0
699	2249	3942	0
705	2462	4117	0
853	2858	4090	0
883	2675	4162	0
911	2416	4631	0
1100	2692	4915	0
1109	2884	4590	0
955	2493	4292	0
877	2192	4136	0
1025	2469	4020	0
1147	2735	4045	0
1354	2964	4385	0
1495	2917	4828	0
1480	2655	4837	0
1469	2324	4789	0
1475	2068	4911	0
1413	2114	4614	0
1327	2320	4156	0
1403	2525	4056	0
1412	2169	4232	0
1426	1884	4267	0
1536	1946	4310	0
1778	2227	4786	0
1943	2239	5222	0
1957	1960	5223	0
1967	1775	5278	0
1993	1820	5351	0
1893	1668	4991	0
1819	1404	4736	0
1757	1241	4691	0
1737	1101	4561	0
1727	942	4487	0
1750	740	4559	0
1781	523	4690	0
1868	598	5037	0
2022	952	5387	0
2063	962	5473	0
2032	790	5435	0
1956	833	5180	0
1870	970	4769	0
1753	783	4444	0
1672	330	4307	0
1529	-79	4294	0
1468	-54	4148	0
1486	70	4242	0
1541	22	4484	0
1562	-118	4635	0
1610	-152	4802	0
1597	-26	4785	0
1675	301	4841	0
1619	370	4664	0
1438	-167	4330	0
1250	-712	4288	0
1239	-504	4209	0
1181	-204	3813	0
1103	-65	3552	0
1118	46	4048	0
1213	262	4544	0
1161	159	4407	0
1014	-285	4110	0
871	-679	3857	0
795	-658	3748	0
762	-335	3643	0
753	-109	3602	0
790	6	3898	0
759	-123	4130	0
639	-111	3801	0
508	-5	3438	0
401	-10	3271	0
285	-176	3241	0
217	-343	3380	0
156	-516	3378	0
118	-113	2974	0
154	463	3041	0
162	308	3498	0
114	-100	3620	0
-16	-288	3407	0
-75	-37	3203	0
-112	294	3102	0
-173	347	3218	0
-297	117	3049	0
-355	-17	2952	0
-269	246	3212	0
-205	317	3324	0
-222	122	3598	0
-211	707	3451	0
-303	452	3448	0
-401	62	3321	0
-309	213	3536	0
-142	604	3944	0
-167	648	3905	0
-286	492	3679	0
-206	650	3856	0
-197	683	3843	0
-381	269	3438	0
-352	406	3526	0
-220	675	3786	0
-163	605	4018	0
-158	532	4158	0
-173	576	4104	0
-149	608	4146	0
-179	489	4195	0
-209	541	4010	0
-264	445	3991	0
-234	660	3951	0
-190	691	4061	0
-177	418	4257	0
-140	381	4462	0
-89	653	4497	0
-141	747	4257	0
-285	587	3969	0
-250	530	4117	0
-270	397	4051	0
-347	134	3919	0
-255	486	4049	0
-152	748	4231	0
-185	602	4376	0
-274	598	3983	0
-310	465	3956	0
-194	438	4395	0
-288	213	4218	0
-362	127	3882	0
-237	672	3992	0
-219	923	4058	0
-306	590	4023	0
-360	238	4006	0
-364	249	3953	0
-327	496	3991	0
-299	642	4063	0
-223	688	4259	0
-232	583	4260	0
-339	356	4000	0
-292	487	4054	0
-213	696	4280	0
-307	555	4124	0
-380	411	3910	0
-372	393	3937	0
-368	331	3981	0
-364	289	4012	0
-372	314	3985	0
-356	434	3915	0
-288	544	4063	0
-243	479	4231	0
-239	395	4300	0
-225	448	4301	0
-228	522	4201	0
-273	528	4088	0
376	528	5700	0
282	-83	5615	0
219	-575	5543	0
172	-485	5357	0
144	147	4966	0
164	449	4636	0
34	-105	4557	0
-21	-672	4481	0
-22	-797	4502	0
-21	-657	4404	0
-117	-765	4194	0
-214	-712	3911	0
-332	-666	3462	0
-429	-673	3138	0
-473	-499	2987	0
-504	-399	2947	0
-550	-629	2940	0
-563	-855	2992	0
-527	-704	2963	0
-509	-320	2926	0
-497	-373	3024	0
-548	-403	2933	0
-533	-240	2937	0
-548	-5	2808	0
-599	225	2643	0
-672	456	2305	0
-759	357	2087	0
-756	0	2363	0
-714	-14	2560	0
-709	354	2412	0
-672	710	2414	0
-640	911	2519	0
-690	913	2420	0
-727	789	2308	0
-753	600	2297	0
-751	669	2174	0
-832	430	1944	0
-889	240	1588	0
-737	262	1856	0
-550	455	2463	0
-455	1167	2423	0
-441	1504	2189	0
-318	900	2767	0
-154	1314	2686	0
-66	1429	2835	0
213	1781	3190	0
496	2003	3985	0
586	1581	4438	0
606	1175	4582	0
547	991	4476	0
389	1023	3782	0
341	1339	3314	0
400	1490	3188	0
576	1885	3301	0
740	2034	3698	0
768	1744	4185	0
865	1966	4296	0
948	2045	4154	0
947	1525	4506	0
825	1338	4270	0
708	1674	3653	0
716	1882	3552	0
851	2092	3538	0
925	1907	3736	0
1041	1478	3991	0
1161	1039	4232	0
1147	480	4621	0
1131	424	4503	0
1249	1197	4309	0
1439	1588	4455	0
1503	1487	4826	0
1410	1429	4325	0
1489	1660	4202	0
1739	2007	4639	0
1798	1578	4963	0
1803	940	5069	0
1874	920	5540	0
1952	1137	5514	0
1919	1216	5306	0
1872	1216	5062	0
1917	951	5131	0
1908	901	5265	0
1905	815	5429	0
1913	613	5278	0
1967	606	5429	0
2131	588	6436	0
2165	574	5933	0
1953	1020	4737	0
1845	872	4689	0
1759	20	5140	0
1966	-78	5659	0
1994	91	5945	0
1818	-148	5401	0
1679	28	5015	0
1657	149	4773	0
1714	571	4457	0
1477	708	3948	0
1378	-344	4176	0
1404	-1215	4877	0
1533	-988	4968	0
1623	-343	4753	0
1614	-240	4551	0
1513	-847	4553	0
1457	-1274	4679	0
1413	-1360	4622	0
1407	-1080	4397	0
1395	-865	4342	0
1399	-801	4361	0
1314	-1019	4316	0
1233	-1304	4475	0
1117	-1374	4204	0
996	-1518	3884	0
890	-1208	3496	0
827	-927	3390	0
849	-1170	3815	0
918	-1557	4344	0
845	-1609	4440	0
798	-1240	4228	0
793	-898	4049	0
716	-1025	3974	0
670	-1149	4057	0
679	-1156	4012	0
622	-1201	3932	0
541	-1129	3796	0
459	-1042	3648	0
409	-1158	3642	0
418	-1202	3796	0
470	-1427	3987	0
362	-1699	3846	0
358	-1228	3814	0
321	-884	3588	0
206	-1001	3484	0
276	-726	3825	0
218	-897	3695	0
41	-1360	3554	0
30	-1094	3578	0
-74	-825	3242	0
-221	-846	3143	0
-303	-910	3294	0
-358	-823	3220	0
-411	-641	2991	0
-490	-732	2983	0
-494	-926	3466	0
-397	-728	3766	0
-533	-1084	4614	0
-618	-1757	3696	0
-270	-479	3448	0
-530	594	2596	0
-690	401	2921	0
-734	-181	3142	0
-665	-616	3558	0
-655	-647	3600	0
-754	-402	3173	0
-844	-273	2947	0
-817	-205	3083	0
-800	-224	3309	0
-781	-206	3449	0
-746	-289	3658	0
-732	-459	3831	0
-751	-449	3731	0
-736	-53	3596	0
-782	189	3388	0
-807	80	3402	0
-887	-361	3456	0
-907	-632	3616	0
-821	-368	3851	0
-690	115	4068	0
-718	121	3923	0
-793	-390	3771	0
-781	-681	3990	0
-693	-572	4148	0
-644	-343	4196	0
-564	-3	4340	0
-554	63	4254	0
-593	-349	4143	0
-606	-784	4084	0
-663	-974	3974	0
-553	-752	4237	0
-460	-532	4375	0
-532	-617	4168	0
-501	-575	4085	0
-552	-715	3895	0
-592	-921	3877	0
-547	-978	4046	0
-487	-760	4150	0
-390	-369	4382	0
-337	-99	4530	0
-430	-349	4425	0
-485	-714	4242	0
-518	-846	4154	0
-536	-836	4124	0
-555	-697	3957	0
-584	-590	3807	0
-572	-569	3831	0
-574	-581	3912	0
-568	-598	3864	0
-554	-686	4019	0
-486	-764	4288	0
-483	-757	4321	0
-497	-572	4159	0
408	-141	6007	0
387	-270	5795	0
314	-479	5373	0
308	-501	5198	0
327	-687	4698	0
-20	-1804	4339	0
-223	-2073	3757	0
-240	-1564	3583	0
-187	-1129	3781	0
-177	-1063	3814	0
-224	-1360	3850	0
-317	-1652	3888	0
-358	-1563	3903	0
-359	-1361	3724	0
-540	-1484	3541	0
-606	-1485	3261	0
-698	-894	2726	0
-722	-539	2729	0
-824	-677	2697	0
-892	-856	2577	0
-891	-1068	2732	0
-892	-1258	2879	0
-945	-953	2715	0
-941	-438	2537	0
-996	-386	2304	0
-1038	-521	2237	0
-1015	-576	2348	0
-1023	-556	2231	0
-1149	-299	1890	0
-1178	-99	1733	0
-1154	84	1753	0
-1138	110	1742	0
-1155	-15	1676	0
-1134	0	1783	0
-1062	315	1836	0
-1009	627	1848	0
-965	623	1964	0
-910	510	2029	0
-853	439	2162	0
-816	496	2347	0
-765	819	2235	0
-633	1352	2013	0
-392	1630	2284	0
-189	1449	3020	0
-94	1425	3334	0
30	1793	3479	0
199	2235	3691	0
254	2251	3803	0
252	1704	4077	0
374	1546	4823	0
384	1876	4645	0
368	2370	4190	0
482	2649	4357	0
507	2210	4708	0
360	1814	4379	0
360	1948	4228	0
340	1886	4052	0
463	1787	4170	0
463	1787	4170	0
619	1562	4565	0
714	1298	4925	0
805	1696	4743	0
877	2055	4616	0
980	2090	4785	0
1017	1876	4961	0
1028	1763	4744	0
1065	1751	4671	0
1089	1542	4688	0
1077	1388	4657	0
1159	1480	4682	0
1247	1552	4820	0
1243	1500	4792	0
1273	1421	4775	0
1348	1267	5148	0
1473	1321	5543	0
1532	1677	5551	0
1499	1805	5315	0
1477	1738	5248	0
1473	1502	5285	0
1433	1166	5321	0
1425	1052	5404	0
1417	1134	5375	0
1370	1282	5097	0
1358	1329	4901	0
1356	1058	4903	0
1377	681	5099	0
1430	667	5239	0
1456	908	5085	0
1420	827	4782	0
1370	584	4618	0
1346	499	4410	0
1293	260	4184	0
1244	-101	4244	0
1296	-54	4402	0
1364	257	4426	0
1383	446	4612	0
1385	570	4569	0
1355	602	4462	0
1345	392	4585	0
1374	79	4752	0
1378	-215	4882	0
1292	-234	4706	0
1231	76	4242	0
1224	145	4212	0
1244	43	4527	0
1233	11	4624	0
1205	55	4589	0
1167	78	4433	0
1054	-97	4130	0
1007	-179	4168	0
994	2	4218	0
960	190	4058	0
901	11	4082	0
820	-167	4036	0
776	-253	3953	0
738	-415	4141	0
684	-240	4298	0
667	358	4039	0
637	620	3919	0
500	260	3782	0
348	-304	3523	0
329	-636	3732	0
346	-485	3899	0
350	38	3760	0
332	294	3743	0
262	184	3764	0
201	62	3601	0
128	-150	3514	0
50	-227	3466	0
25	-33	3417	0
22	58	3417	0
-53	-184	3350	0
-82	-282	3415	0
-47	-76	3545	0
-12	176	3632	0
-13	210	3717	0
-74	83	3642	0
-131	98	3550	0
-176	49	3491	0
-278	-117	3351	0
-273	108	3466	0
-253	453	3390	0
-350	227	3277	0
-387	1	3466	0
-362	164	3581	0
-344	346	3551	0
-364	390	3562	0
-399	343	3523	0
-376	347	3582	0
-287	467	3830	0
-406	527	3603	0
-407	580	3595	0
-364	494	3771	0
-430	112	3747	0
-473	-25	3636	0
-386	383	3752	0
-351	762	3807	0
-384	704	3710	0
-381	399	3852	0
-369	164	3994	0
-374	150	3936	0
-353	245	3941	0
-408	149	3856	0
-405	167	3818	0
-290	470	4018	0
-237	593	4128	0
-268	525	4155	0
-222	543	4271	0
-219	479	4330	0
-325	180	4168	0
-306	334	4159	0
-295	509	4097	0
-322	383	4125	0
-387	161	4021	0
-281	514	4199	0
-358	306	4024	0
-328	348	4031	0
-312	405	4081	0
-359	297	4046	0
-375	203	3924	0
-326	162	4061	0
-251	281	4202	0
-260	290	4163	0
-278	352	4149	0
-290	488	4045	0
-323	365	3937	0
-349	159	3949	0
-325	112	4043	0
-253	226	4311	0
-179	490	4472	0
-129	611	4367	0
-278	175	4053	0
-401	-199	3890	0
-345	54	3907	0
-265	312	4027	0
-275	123	4150	0
-211	224	4241	0
-197	326	4213	0
-231	331	4117	0
-224	335	4116	0
149	-198	4644	0
160	-278	4723	0
150	-312	4762	0
144	-339	4725	0
129	-250	4674	0
92	-90	4439	0
59	-21	4269	0
102	-154	4427	0
136	-533	4552	0
138	-757	4407	0
100	-464	4374	0
34	-368	4052	0
-13	-611	4077	0
-5	-888	4326	0
-44	-833	4183	0
-213	-618	3650	0
-246	-555	3446	0
-289	-758	3437	0
-319	-1033	3554	0
-333	-1208	3863	0
-341	-1058	3972	0
-405	-726	3639	0
-483	-500	3391	0
-593	-658	3216	0
-726	-741	2981	0
-773	-650	2788	0
-810	-729	2864	0
-891	-957	2884	0
-981	-951	2731	0
-969	-596	2648	0
-984	-382	2733	0
-1033	-312	2692	0
-1071	-293	2620	0
-1061	-201	2695	0
-1046	-75	2726	0
-1017	-27	2785	0
-1012	36	2699	0
-1039	110	2544	0
-1054	155	2475	0
-1033	158	2528	0
-1041	210	2496	0
-1091	422	2357	0
-1059	606	2432	0
-1123	176	2392	0
-1159	221	2234	0
-1170	492	1933	0
-1158	691	1820	0
-998	864	2146	0
-838	800	2684	0
-751	829	2828	0
-676	1128	2906	0
-676	1128	2906	0
-550	1383	3384	0
-407	1522	3702	0
-414	1374	3596	0
-488	1083	3304	0
-398	1264	3351	0
-236	1640	3685	0
-277	1599	3451	0
-302	1516	3272	0
-236	1548	3474	0
-195	1734	3475	0
-185	1860	3574	0
-200	1950	3760	0
-214	1916	3685	0
-61	2007	3893	0
9	1704	4085	0
58	1094	4429	0
86	703	5483	0
-95	658	4337	0
867	3589	5583	0
232	2658	4081	0
271	2305	3426	0
595	2452	3922	0
321	2158	4064	0
81	1450	3456	0
192	1175	3518	0
351	1502	3582	0
544	1935	3535	0
624	1825	3463	0
732	1542	3760	0
912	1402	4244	0
1135	1674	4840	0
1304	2214	5068	0
1351	2206	4955	0
1422	1977	5218	0
1588	2074	5708	0
1691	2143	5852	0
1745	2081	5744	0
1688	1748	5460	0
1608	1252	5137	0
1601	1031	5148	0
1666	1122	5285	0
1722	1184	5462	0
1739	1093	5631	0
1727	1069	5609	0
1778	1239	5736	0
1833	1410	5708	0
1774	1203	5347	0
1677	753	5083	0
1610	493	4934	0
1531	206	4767	0
1473	36	4805	0
1474	323	4738	0
1377	565	4449	0
1329	524	4443	0
1437	601	4657	0
1388	424	4661	0
1298	197	4408	0
1272	221	4308	0
1205	-106	4250	0
1170	-555	4285	0
1140	-490	4463	0
1304	403	4615	0
1315	825	4504	0
1191	92	4520	0
1132	-41	4275	0
1025	-161	4125	0
1006	-144	4230	0
1004	-167	4257	0
1005	-134	4271	0
926	-198	4188	0
848	-277	4144	0
787	50	3992	0
676	145	3689	0
566	-231	3625	0
506	-360	3663	0
407	-280	3434	0
309	-234	3312	0
291	-250	3415	0
250	-293	3442	0
231	-231	3481	0
190	-291	3549	0
192	-120	3738	0
187	110	3795	0
55	-40	3544	0
-7	-268	3537	0
-27	-201	3511	0
-104	85	3254	0
-167	143	3201	0
-227	-101	3329	0
-316	-413	3243	0
-343	-432	3230	0
-310	-210	3339	0
-304	90	3351	0
-241	294	3502	0
-295	112	3556	0
-287	104	3674	0
-327	-13	3567	0
-429	-238	3403	0
-438	48	3335	0
-280	316	3762	0
-231	417	3952	0
-312	404	3838	0
-332	322	3840	0
-347	231	3837	0
-320	108	3937	0
-312	-33	4099	0
-345	141	3962	0
-339	415	3811	0
-303	326	3966	0
-306	78	4049	0
-298	58	4033	0
-331	124	4107	0
-232	364	4299	0
-231	289	4301	0
-313	-28	4215	0
-328	5	4120	0
-387	20	3848	0
-373	-67	3901	0
-308	-39	4077	0
-261	-51	4183	0
-193	30	4408	0
-130	280	4433	0
-124	272	4331	0
-154	15	4322	0
-207	-56	4248	0
-167	129	4218	0
-126	48	4341	0
-164	-99	4251	0
-181	-14	4130	0
-201	76	4035	0
-247	-67	3994	0
-260	-216	4066	0
-221	-141	4152	0
-202	-18	4159	0
-162	122	4209	0
-137	125	4273	0
-171	65	4208	0
-194	-26	4110	0
-182	-47	4153	0
-197	15	4138	0
-197	109	4139	0
-199	197	4128	0
-251	179	3939	0
-266	129	3941	0
-263	100	3984	0
-328	-55	3923	0
-334	-64	3930	0
-273	33	4047	0
